Player,Team,Minutes,Goals,Assists,Goals + Assists,Non Pen Goals,Pens Scored,Pens Attempted,Prog Carries,Prog Passes,Prog Passes Received,Yellows,Reds,xG,Non Pen xG,xAG,Non Pen xG + xA,Shots,Shots on Target,Non Pen xG per Shot,Goals minus xG,Non Pen Goals minus Non Pen xG,Short Pass,Short Pass Attempted,Medium Pass,Medium Pass Attempted,Long Pass,Long Pass Attempted,xA,Assists minus xAG,Key Passes,Pass into final third,Pass into Pen Area,Cross into Pen Area,Shot Creation Actions,Goal Creation Actions,Tackles,Tackles in Def 3rd,Tackles Won,Dribblers Tackled,Dribbles Challenged,Blocked Shots,Blocked Passes,Interceptions,Clearances,Errors,Touches in Attacking Third,Touches in Pen Area,Take Ons Attempted,Take Ons Won,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Points Per Match,Goals whilst on Pitch,Goals Conceded whilst on Pitch,xG whilst on Pitch,xG Conceded whilst on Pitch,Net Goals On or Off Pitch per 90,Net xG On or Off Pitch per 90,Fouls Comitted,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Recoveries,Aerial Duels Won,Aerial Duels Lost,year,Pens Missed,Short Pass Missed,Medium Pass Missed,Long Pass Missed,Tackles Lost,Challenges Lost,Take Ons Lost,Shots Missed Target,Shots on Target Missed Goal,Goals per 90,Assists per 90,Goals + Assists per 90,Non Pen Goals per 90,Pens Scored per 90,Pens Attempted per 90,Pens Missed per 90,Prog Carries per 90,Prog Passes per 90,Prog Passes Received per 90,Yellows per 90,Reds per 90,xG per 90,Non Pen xG per 90,xAG per 90,Non Pen xG + xA per 90,Shots per 90,Shots on Target per 90,Shots Missed Target per 90,Shots on Target Missed Goal per 90,Non Pen xG per Shot per 90,Goals minus xG per 90,Non Pen Goals minus Non Pen xG per 90,Short Pass per 90,Short Pass Attempted per 90,Short Pass Missed per 90,Medium Pass per 90,Medium Pass Attempted per 90,Medium Pass Missed per 90,Long Pass per 90,Long Pass Attempted per 90,Long Pass Missed per 90,xA per 90,Assists minus xAG per 90,Key Passes per 90,Pass into final third per 90,Pass into Pen Area per 90,Cross into Pen Area per 90,Shot Creation Actions per 90,Goal Creation Actions per 90,Tackles per 90,Tackles in Def 3rd per 90,Tackles Won per 90,Tackles Lost per 90,Dribblers Tackled per 90,Dribbles Challenged per 90,Challenges Lost per 90,Blocked Shots per 90,Blocked Passes per 90,Interceptions per 90,Clearances per 90,Errors per 90,Touches in Attacking Third per 90,Touches in Pen Area per 90,Take Ons Attempted per 90,Take Ons Won per 90,Take Ons Lost per 90,Carries per 90,Carries into Final Third per 90,Carries into Penalty Area per 90,Miscontrols per 90,Dispossessed per 90,Goals whilst on Pitch per 90,Goals Conceded whilst on Pitch per 90,xG whilst on Pitch per 90,xG Conceded whilst on Pitch per 90,Fouls Comitted per 90,Fouls Drawn per 90,Offsides per 90,Penalties Won per 90,Penalties Conceded per 90,Own Goals per 90,Recoveries per 90,Aerial Duels Won per 90,Aerial Duels Lost per 90
Tom King,Wolves,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.39,-8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Doyle,Wolves,488.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,40.0,4.0,1.0,0.0,0.6,0.6,0.5,1.1,9.0,2.0,0.06,-0.6,-0.6,112.0,119.0,138.0,155.0,61.0,93.0,0.3,0.5,7.0,44.0,3.0,0.0,17.0,3.0,11.0,6.0,6.0,6.0,15.0,5.0,6.0,5.0,11.0,1.0,80.0,4.0,9.0,5.0,260.0,3.0,0.0,9.0,4.0,0.96,7.0,10.0,6.9,10.3,-0.18,-0.3,5.0,5.0,0.0,0.0,0.0,0.0,43.0,1.0,6.0,2024-2025,0.0,7.0,17.0,32.0,5.0,9.0,4.0,7.0,2.0,0.0,0.18442622950819673,0.18442622950819673,0.0,0.0,0.0,0.0,1.1065573770491803,7.377049180327869,0.7377049180327869,0.18442622950819673,0.0,0.11065573770491802,0.11065573770491802,0.09221311475409837,0.2028688524590164,1.6598360655737705,0.36885245901639346,1.290983606557377,0.36885245901639346,0.011065573770491803,-0.11065573770491802,-0.11065573770491802,20.65573770491803,21.94672131147541,1.290983606557377,25.450819672131146,28.58606557377049,3.135245901639344,11.25,17.151639344262293,5.901639344262295,0.05532786885245901,0.09221311475409837,1.290983606557377,8.114754098360656,0.5532786885245902,0.0,3.135245901639344,0.5532786885245902,2.028688524590164,1.1065573770491803,1.1065573770491803,0.9221311475409836,1.1065573770491803,2.7663934426229506,1.6598360655737705,0.9221311475409836,1.1065573770491803,0.9221311475409836,2.028688524590164,0.18442622950819673,14.754098360655737,0.7377049180327869,1.6598360655737705,0.9221311475409836,0.7377049180327869,47.95081967213115,0.5532786885245902,0.0,1.6598360655737705,0.7377049180327869,1.290983606557377,1.8442622950819672,1.2725409836065575,1.8995901639344264,0.9221311475409836,0.9221311475409836,0.0,0.0,0.0,0.0,7.930327868852459,0.18442622950819673,1.1065573770491803
Tomáš Souček,West Ham,2567.0,9.0,1.0,10.0,9.0,0.0,0.0,9.0,74.0,68.0,8.0,0.0,6.7,6.7,1.0,7.8,55.0,17.0,0.13,2.3,2.3,364.0,457.0,265.0,343.0,65.0,97.0,1.3,0.0,14.0,62.0,8.0,1.0,44.0,3.0,46.0,20.0,21.0,26.0,44.0,21.0,20.0,20.0,85.0,1.0,303.0,102.0,12.0,6.0,506.0,12.0,3.0,20.0,15.0,1.23,38.0,44.0,37.6,43.3,0.84,0.53,47.0,25.0,4.0,1.0,0.0,0.0,63.0,99.0,73.0,2024-2025,0.0,93.0,78.0,32.0,25.0,18.0,6.0,38.0,8.0,0.3155434359174133,0.03506038176860148,0.3506038176860148,0.3155434359174133,0.0,0.0,0.0,0.3155434359174133,2.5944682508765093,2.384105960264901,0.28048305414881186,0.0,0.23490455784962994,0.23490455784962994,0.03506038176860148,0.27347097779509155,1.9283209972730815,0.5960264900662252,1.3322945072068562,0.28048305414881186,0.004557849629918192,0.0806388780677834,0.0806388780677834,12.76197896377094,16.022594468250876,3.260615504479938,9.291001168679392,12.025710946630308,2.7347097779509153,2.278924814959096,3.400857031554344,1.1219322165952474,0.04557849629918193,0.0,0.49084534476042074,2.173743669653292,0.28048305414881186,0.03506038176860148,1.5426567978184653,0.10518114530580444,1.6127775613556683,0.7012076353720296,0.7362680171406312,0.876509544215037,0.9115699259836385,1.5426567978184653,0.6310868718348266,0.7362680171406312,0.7012076353720296,0.7012076353720296,2.980132450331126,0.03506038176860148,10.623295675886249,3.576158940397351,0.42072458122321776,0.21036229061160888,0.21036229061160888,17.74055317491235,0.42072458122321776,0.10518114530580444,0.7012076353720296,0.5259057265290222,1.3322945072068562,1.5426567978184653,1.3182703544994157,1.518114530580444,1.6478379431242696,0.876509544215037,0.14024152707440593,0.03506038176860148,0.0,0.0,2.208804051421893,3.470977795091547,2.559407869107908
Tosin Adarabioyo,Chelsea,1409.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,42.0,1.0,4.0,0.0,0.9,0.9,0.2,1.2,13.0,2.0,0.07,0.1,0.1,406.0,425.0,603.0,636.0,66.0,109.0,0.2,0.8,1.0,62.0,1.0,0.0,15.0,1.0,17.0,11.0,13.0,8.0,12.0,7.0,2.0,11.0,80.0,0.0,27.0,14.0,6.0,4.0,777.0,2.0,0.0,4.0,0.0,1.86,28.0,14.0,30.8,19.3,0.58,0.34,8.0,9.0,1.0,0.0,0.0,0.0,41.0,42.0,28.0,2024-2025,0.0,19.0,33.0,43.0,4.0,4.0,2.0,11.0,1.0,0.063875088715401,0.063875088715401,0.127750177430802,0.063875088715401,0.0,0.0,0.0,0.3193754435770049,2.6827537260468417,0.063875088715401,0.255500354861604,0.0,0.057487579843860895,0.057487579843860895,0.0127750177430802,0.0766501064584812,0.830376153300213,0.127750177430802,0.7026259758694109,0.063875088715401,0.00447125621007807,0.0063875088715401,0.0063875088715401,25.933286018452804,27.146912704045423,1.213626685592619,38.5166784953868,40.624556422995035,2.1078779276082327,4.215755855216465,6.962384669978709,2.7466288147622424,0.0127750177430802,0.0511000709723208,0.063875088715401,3.9602555003548616,0.063875088715401,0.0,0.9581263307310149,0.063875088715401,1.085876508161817,0.7026259758694109,0.830376153300213,0.255500354861604,0.511000709723208,0.7665010645848119,0.255500354861604,0.44712562100780695,0.127750177430802,0.7026259758694109,5.110007097232079,0.0,1.7246273953158269,0.8942512420156139,0.38325053229240597,0.255500354861604,0.127750177430802,49.630943931866575,0.127750177430802,0.0,0.255500354861604,0.0,1.7885024840312278,0.8942512420156139,1.9673527324343507,1.2327892122072392,0.511000709723208,0.5748757984386089,0.063875088715401,0.0,0.0,0.0,2.6188786373314406,2.6827537260468417,1.7885024840312278
Toti Gomes,Wolves,2614.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,86.0,18.0,7.0,0.0,0.7,0.7,0.9,1.7,7.0,2.0,0.1,-0.7,-0.7,677.0,734.0,674.0,733.0,89.0,171.0,0.6,0.1,9.0,87.0,6.0,3.0,21.0,1.0,61.0,42.0,43.0,37.0,46.0,17.0,12.0,25.0,152.0,5.0,108.0,17.0,32.0,20.0,1205.0,20.0,0.0,20.0,15.0,1.32,44.0,45.0,33.6,41.4,1.53,0.48,24.0,15.0,4.0,0.0,1.0,0.0,116.0,53.0,26.0,2024-2025,0.0,57.0,59.0,82.0,18.0,9.0,12.0,5.0,2.0,0.0,0.03442999234889059,0.03442999234889059,0.0,0.0,0.0,0.0,0.9296097934200459,2.9609793420045905,0.6197398622800305,0.2410099464422341,0.0,0.02410099464422341,0.02410099464422341,0.03098699311400153,0.058530986993114,0.2410099464422341,0.06885998469778118,0.17214996174445296,0.06885998469778118,0.003442999234889059,-0.02410099464422341,-0.02410099464422341,23.30910482019893,25.271614384085694,1.9625095638867636,23.205814843152254,25.2371843917368,2.0313695485845447,3.0642693190512627,5.887528691660291,2.8232593726090283,0.020657995409334353,0.003442999234889059,0.30986993114001526,2.9954093343534813,0.20657995409334354,0.10328997704667177,0.7230298393267023,0.03442999234889059,2.100229533282326,1.4460596786534046,1.4804896710022952,0.6197398622800305,1.2739097169089517,1.5837796480489672,0.30986993114001526,0.58530986993114,0.4131599081866871,0.8607498087222647,5.2333588370313695,0.17214996174445296,3.7184391736801836,0.58530986993114,1.1017597551644989,0.6885998469778118,0.4131599081866871,41.48814078041316,0.6885998469778118,0.0,0.6885998469778118,0.5164498852333589,1.5149196633511859,1.5493496557000765,1.1568477429227237,1.4254016832440703,0.8263198163733741,0.5164498852333589,0.13771996939556236,0.0,0.03442999234889059,0.0,3.9938791124713084,1.8247895944912012,0.8951798010711552
Trent Alexander-Arnold,Liverpool,2365.0,3.0,6.0,9.0,3.0,0.0,0.0,51.0,232.0,94.0,5.0,0.0,1.9,1.9,7.3,9.2,45.0,8.0,0.04,1.1,1.1,632.0,704.0,589.0,771.0,203.0,418.0,7.4,-1.3,52.0,207.0,65.0,20.0,98.0,10.0,72.0,44.0,50.0,49.0,105.0,9.0,17.0,31.0,55.0,4.0,660.0,44.0,37.0,17.0,1184.0,36.0,9.0,19.0,15.0,2.27,67.0,25.0,58.6,21.7,1.34,0.84,11.0,9.0,1.0,0.0,0.0,0.0,132.0,3.0,13.0,2024-2025,0.0,72.0,182.0,215.0,22.0,56.0,20.0,37.0,5.0,0.11416490486257927,0.22832980972515854,0.34249471458773784,0.11416490486257927,0.0,0.0,0.0,1.9408033826638478,8.828752642706132,3.5771670190274842,0.19027484143763215,0.0,0.0723044397463002,0.0723044397463002,0.27780126849894293,0.3501057082452431,1.7124735729386893,0.3044397463002114,1.4080338266384778,0.19027484143763215,0.001522198731501057,0.04186046511627907,0.04186046511627907,24.0507399577167,26.790697674418603,2.7399577167019027,22.414376321353064,29.340380549682877,6.92600422832981,7.725158562367865,15.906976744186046,8.181818181818182,0.2816067653276956,-0.04947145877378435,1.9788583509513744,7.87737843551797,2.473572938689218,0.7610993657505286,3.72938689217759,0.3805496828752643,2.7399577167019027,1.6744186046511627,1.9027484143763214,0.8372093023255813,1.864693446088795,3.9957716701902752,2.13107822410148,0.34249471458773784,0.6469344608879493,1.1797040169133193,2.0930232558139537,0.1522198731501057,25.11627906976744,1.6744186046511627,1.4080338266384778,0.6469344608879493,0.7610993657505286,45.05708245243129,1.3699788583509513,0.34249471458773784,0.7230443974630021,0.5708245243128964,2.5496828752642706,0.9513742071881607,2.2300211416490487,0.8257928118393234,0.41860465116279066,0.34249471458773784,0.03805496828752643,0.0,0.0,0.0,5.023255813953488,0.11416490486257927,0.4947145877378436
Trevoh Chalobah,Chelsea,910.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,37.0,2.0,2.0,0.0,0.8,0.8,1.2,2.0,7.0,2.0,0.11,-0.8,-0.8,267.0,281.0,300.0,314.0,38.0,72.0,0.3,-0.2,3.0,42.0,3.0,0.0,13.0,3.0,11.0,5.0,7.0,7.0,8.0,3.0,3.0,10.0,48.0,1.0,59.0,12.0,5.0,2.0,426.0,5.0,1.0,3.0,2.0,1.77,13.0,12.0,15.7,11.4,-0.62,-0.15,9.0,7.0,0.0,0.0,0.0,0.0,29.0,23.0,12.0,2024-2025,0.0,14.0,14.0,34.0,4.0,1.0,3.0,5.0,2.0,0.0,0.0989010989010989,0.0989010989010989,0.0,0.0,0.0,0.0,0.3956043956043956,3.6593406593406597,0.1978021978021978,0.1978021978021978,0.0,0.07912087912087912,0.07912087912087912,0.11868131868131868,0.1978021978021978,0.6923076923076923,0.1978021978021978,0.4945054945054945,0.1978021978021978,0.01087912087912088,-0.07912087912087912,-0.07912087912087912,26.40659340659341,27.791208791208792,1.3846153846153846,29.67032967032967,31.054945054945055,1.3846153846153846,3.758241758241758,7.1208791208791204,3.3626373626373627,0.02967032967032967,-0.01978021978021978,0.2967032967032967,4.153846153846154,0.2967032967032967,0.0,1.2857142857142856,0.2967032967032967,1.087912087912088,0.4945054945054945,0.6923076923076923,0.3956043956043956,0.6923076923076923,0.7912087912087912,0.0989010989010989,0.2967032967032967,0.2967032967032967,0.989010989010989,4.747252747252747,0.0989010989010989,5.835164835164836,1.1868131868131868,0.4945054945054945,0.1978021978021978,0.2967032967032967,42.13186813186813,0.4945054945054945,0.0989010989010989,0.2967032967032967,0.1978021978021978,1.2857142857142856,1.1868131868131868,1.5527472527472528,1.1274725274725275,0.8901098901098901,0.6923076923076923,0.0,0.0,0.0,0.0,2.8681318681318677,2.2747252747252746,1.1868131868131868
Tyler Adams,Bournemouth,1965.0,0.0,3.0,3.0,0.0,0.0,0.0,14.0,76.0,10.0,7.0,0.0,1.6,1.6,1.0,2.6,9.0,2.0,0.18,-1.6,-1.6,437.0,489.0,393.0,443.0,38.0,65.0,0.8,2.0,18.0,67.0,4.0,1.0,41.0,4.0,83.0,26.0,50.0,39.0,72.0,10.0,23.0,32.0,42.0,0.0,224.0,18.0,18.0,4.0,663.0,22.0,1.0,28.0,12.0,1.46,41.0,30.0,35.5,28.9,0.44,-0.25,45.0,21.0,0.0,0.0,1.0,0.0,114.0,31.0,18.0,2024-2025,0.0,52.0,50.0,27.0,33.0,33.0,14.0,7.0,2.0,0.0,0.13740458015267176,0.13740458015267176,0.0,0.0,0.0,0.0,0.6412213740458016,3.480916030534351,0.45801526717557256,0.3206106870229008,0.0,0.0732824427480916,0.0732824427480916,0.04580152671755725,0.11908396946564885,0.4122137404580153,0.0916030534351145,0.3206106870229008,0.0916030534351145,0.008244274809160304,-0.0732824427480916,-0.0732824427480916,20.015267175572518,22.396946564885496,2.381679389312977,18.0,20.290076335877863,2.2900763358778624,1.7404580152671756,2.9770992366412212,1.2366412213740459,0.0366412213740458,0.0916030534351145,0.8244274809160306,3.068702290076336,0.183206106870229,0.04580152671755725,1.8778625954198473,0.183206106870229,3.8015267175572522,1.1908396946564885,2.2900763358778624,1.5114503816793894,1.786259541984733,3.2977099236641223,1.5114503816793894,0.45801526717557256,1.0534351145038168,1.465648854961832,1.9236641221374047,0.0,10.259541984732826,0.8244274809160306,0.8244274809160306,0.183206106870229,0.6412213740458016,30.36641221374046,1.0076335877862594,0.04580152671755725,1.2824427480916032,0.549618320610687,1.8778625954198473,1.3740458015267174,1.6259541984732824,1.3236641221374046,2.0610687022900764,0.9618320610687023,0.0,0.0,0.04580152671755725,0.0,5.221374045801527,1.4198473282442747,0.8244274809160306
Tyler Dibling,Southampton,1874.0,2.0,0.0,2.0,2.0,0.0,0.0,69.0,64.0,96.0,6.0,0.0,2.5,2.5,1.5,4.1,28.0,9.0,0.09,-0.5,-0.5,286.0,316.0,181.0,212.0,22.0,48.0,1.5,-1.5,20.0,27.0,20.0,1.0,56.0,4.0,34.0,13.0,20.0,16.0,26.0,5.0,14.0,8.0,16.0,1.0,369.0,41.0,110.0,45.0,558.0,50.0,26.0,44.0,55.0,0.27,16.0,50.0,19.5,48.5,-0.12,-0.04,30.0,50.0,2.0,2.0,0.0,0.0,80.0,10.0,25.0,2024-2025,0.0,30.0,31.0,26.0,14.0,10.0,65.0,19.0,7.0,0.096051227321238,0.0,0.096051227321238,0.096051227321238,0.0,0.0,0.0,3.3137673425827106,3.073639274279616,4.610458911419424,0.288153681963714,0.0,0.1200640341515475,0.1200640341515475,0.0720384204909285,0.19690501600853785,1.3447171824973319,0.43223052294557096,0.9124866595517609,0.33617929562433296,0.004322305229455709,-0.0240128068303095,-0.0240128068303095,13.735325506937032,15.176093916755603,1.4407684098185698,8.692636072572038,10.181430096051228,1.488794023479189,1.056563500533618,2.305229455709712,1.248665955176094,0.0720384204909285,-0.0720384204909285,0.96051227321238,1.2966915688367129,0.96051227321238,0.048025613660619,2.6894343649946637,0.192102454642476,1.632870864461046,0.624332977588047,0.96051227321238,0.6723585912486659,0.768409818569904,1.248665955176094,0.48025613660619,0.240128068303095,0.6723585912486659,0.384204909284952,0.768409818569904,0.048025613660619,17.72145144076841,1.969050160085379,5.282817502668089,2.161152614727855,3.121664887940235,26.798292422625398,2.40128068303095,1.248665955176094,2.113127001067236,2.6414087513340445,0.768409818569904,2.40128068303095,0.9364994663820704,2.3292422625400215,1.4407684098185698,2.40128068303095,0.096051227321238,0.096051227321238,0.0,0.0,3.84204909284952,0.48025613660619,1.200640341515475
Tyler Fredricson,Manchester Utd,165.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,47.0,50.0,54.0,59.0,8.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,5.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,11.0,0.0,9.0,1.0,1.0,1.0,86.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,2.6,2.9,-2.02,-0.15,0.0,2.0,0.0,0.0,0.0,0.0,12.0,7.0,5.0,2024-2025,0.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,4.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.636363636363637,27.272727272727273,1.6363636363636362,29.454545454545453,32.18181818181819,2.7272727272727275,4.363636363636363,4.909090909090909,0.5454545454545454,0.0,0.0,0.0,4.363636363636363,0.0,0.0,1.6363636363636362,0.0,2.7272727272727275,1.6363636363636362,1.6363636363636362,1.0909090909090908,0.5454545454545454,1.0909090909090908,0.5454545454545454,0.0,1.0909090909090908,0.5454545454545454,6.0,0.0,4.909090909090909,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,46.909090909090914,0.5454545454545454,0.0,1.0909090909090908,0.0,0.5454545454545454,2.7272727272727275,1.4181818181818182,1.5818181818181818,0.0,1.0909090909090908,0.0,0.0,0.0,0.0,6.545454545454545,3.8181818181818183,2.7272727272727275
Tyrell Malacia,Manchester Utd,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,31.0,33.0,13.0,14.0,2.0,2.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,37.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,-0.66,0.11,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2024-2025,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999999999999997,2.6999999999999997,5.3999999999999995,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,27.9,29.700000000000003,1.8,11.700000000000001,12.600000000000001,0.9,1.8,1.8,0.0,0.0,0.0,0.9,6.300000000000001,0.9,0.0,1.8,0.0,1.8,1.8,0.9,0.9,0.9,1.8,0.9,0.0,0.0,0.9,0.9,0.9,13.5,0.0,0.9,0.9,0.0,33.3,1.8,0.0,0.9,1.8,0.0,0.9,0.9,0.81,2.6999999999999997,1.8,0.0,0.0,0.0,0.0,2.6999999999999997,0.0,0.0
Tyrick Mitchell,Crystal Palace,3092.0,0.0,5.0,5.0,0.0,0.0,0.0,63.0,70.0,171.0,2.0,0.0,1.3,1.3,6.4,7.7,12.0,3.0,0.11,-1.3,-1.3,509.0,600.0,383.0,512.0,61.0,147.0,3.7,-1.4,41.0,51.0,33.0,16.0,72.0,7.0,91.0,57.0,55.0,25.0,46.0,12.0,56.0,19.0,108.0,2.0,475.0,43.0,38.0,16.0,820.0,36.0,9.0,38.0,30.0,1.35,43.0,46.0,53.3,45.3,-0.91,-0.68,23.0,25.0,2.0,1.0,0.0,0.0,168.0,20.0,21.0,2024-2025,0.0,91.0,129.0,86.0,36.0,21.0,22.0,9.0,3.0,0.0,0.14553686934023286,0.14553686934023286,0.0,0.0,0.0,0.0,1.833764553686934,2.03751617076326,4.977360931435964,0.05821474773609315,0.0,0.03783958602846054,0.03783958602846054,0.18628719275549807,0.22412677878395862,0.34928848641655885,0.08732212160413971,0.26196636481241914,0.08732212160413971,0.003201811125485123,-0.03783958602846054,-0.03783958602846054,14.815653298835706,17.464424320827945,2.6487710219922382,11.148124191461838,14.902975420439846,3.7548512289780076,1.7755498059508408,4.278783958602847,2.503234152652005,0.10769728331177232,-0.040750323415265195,1.1934023285899094,1.4844760672703752,0.9605433376455369,0.4657179818887452,2.095730918499353,0.203751617076326,2.6487710219922382,1.6591203104786545,1.6009055627425615,1.0478654592496766,0.7276843467011643,1.3389391979301424,0.611254851228978,0.34928848641655885,1.630012936610608,0.5530401034928849,3.14359637774903,0.05821474773609315,13.82600258732212,1.2516170763260026,1.1060802069857698,0.4657179818887452,0.6403622250970246,23.86804657179819,1.0478654592496766,0.26196636481241914,1.1060802069857698,0.8732212160413971,1.2516170763260026,1.3389391979301424,1.551423027166882,1.3185640362225095,0.6694695989650712,0.7276843467011643,0.05821474773609315,0.029107373868046574,0.0,0.0,4.890038809831824,0.5821474773609314,0.611254851228978
Tyrique George,Chelsea,183.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,3.0,22.0,1.0,0.0,0.2,0.2,0.7,0.9,3.0,1.0,0.07,0.8,0.8,24.0,27.0,16.0,19.0,0.0,3.0,0.3,0.3,6.0,0.0,1.0,0.0,7.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,39.0,9.0,5.0,3.0,46.0,1.0,5.0,3.0,0.0,2.25,4.0,0.0,2.4,1.4,1.49,-0.08,3.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,2024-2025,0.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,0.4918032786885246,0.4918032786885246,0.9836065573770492,0.4918032786885246,0.0,0.0,0.0,4.426229508196721,1.4754098360655739,10.81967213114754,0.4918032786885246,0.0,0.09836065573770492,0.09836065573770492,0.34426229508196715,0.4426229508196722,1.4754098360655739,0.4918032786885246,0.9836065573770492,0.0,0.03442622950819672,0.39344262295081966,0.39344262295081966,11.80327868852459,13.278688524590164,1.4754098360655739,7.868852459016393,9.344262295081968,1.4754098360655739,0.0,1.4754098360655739,1.4754098360655739,0.14754098360655737,0.14754098360655737,2.9508196721311477,0.0,0.4918032786885246,0.0,3.4426229508196724,0.4918032786885246,0.9836065573770492,0.9836065573770492,0.0,0.9836065573770492,0.9836065573770492,1.4754098360655739,0.4918032786885246,0.0,0.4918032786885246,0.9836065573770492,0.4918032786885246,0.0,19.18032786885246,4.426229508196721,2.459016393442623,1.4754098360655739,0.9836065573770492,22.62295081967213,0.4918032786885246,2.459016393442623,1.4754098360655739,0.0,1.9672131147540983,0.0,1.180327868852459,0.6885245901639343,1.4754098360655739,0.0,0.9836065573770492,0.0,0.0,0.0,1.9672131147540983,0.0,1.9672131147540983
